fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
sies,Universidad del Desarrollo,2025,,academicos_extranjeros,177.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Los Leones,2025,,academicos_total,2.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Bernardo O'Higgins,2025,,academicos_total,749.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Bernardo O'Higgins,2025,,academicos_doctorado,155.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Bernardo O'Higgins,2025,,academicos_extranjeros,41.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Miguel de Cervantes,2025,,academicos_total,179.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Miguel de Cervantes,2025,,academicos_doctorado,18.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Miguel de Cervantes,2025,,academicos_extranjeros,15.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Alberto Hurtado,2025,,academicos_total,981.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Alberto Hurtado,2025,,academicos_doctorado,303.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad Alberto Hurtado,2025,,academicos_extranjeros,65.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Chile,2025,,academicos_total,4079.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Chile,2025,,academicos_doctorado,1693.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Chile,2025,,academicos_extranjeros,197.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Santiago de Chile,2025,,academicos_total,3382.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Santiago de Chile,2025,,academicos_doctorado,834.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Santiago de Chile,2025,,academicos_extranjeros,161.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Valparaiso,2025,,academicos_total,1790.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Valparaiso,2025,,academicos_doctorado,440.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Valparaiso,2025,,academicos_extranjeros,80.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Antofagasta,2025,,academicos_total,730.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Antofagasta,2025,,academicos_doctorado,152.0,personas,Personas cuyo grado académico máximo es doctor,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de Antofagasta,2025,,academicos_extranjeros,58.0,personas,Personas de nacionalidad distinta de la chilena,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
sies,Universidad de La Serena,2025,,academicos_total,758.0,personas,Personas con función académica declaradas por la institución,https://mifuturo.cl/wp-content/uploads/2025/12/PAC_web_2008_2025_SIES_EE.xlsx,2026-09-25T04:31:34+00:00,requests
