fuente,universidad,anio_dato,ventana,variable,valor,unidad,definicion,url,fecha_descarga,metodo
scimago,Universidad de Antofagasta,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad del Bio-Bio,2024,2020-2024,scimago_posicion_nacional,30.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad del Bio-Bio,2024,2020-2024,scimago_posicion_mundial,7072.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad del Bio-Bio,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica del Norte,2024,2020-2024,scimago_posicion_nacional,31.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica del Norte,2024,2020-2024,scimago_posicion_mundial,7244.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica del Norte,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica del Maule,2024,2020-2024,scimago_posicion_nacional,32.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica del Maule,2024,2020-2024,scimago_posicion_mundial,7258.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica del Maule,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Tecnologica Metropolitana,2024,2020-2024,scimago_posicion_nacional,33.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Tecnologica Metropolitana,2024,2020-2024,scimago_posicion_mundial,7683.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Tecnologica Metropolitana,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Santo Tomas,2024,2020-2024,scimago_posicion_nacional,34.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Santo Tomas,2024,2020-2024,scimago_posicion_mundial,7744.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Santo Tomas,2024,2020-2024,scimago_mejor_cuartil,3.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Las Americas,2024,2020-2024,scimago_posicion_nacional,35.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Las Americas,2024,2020-2024,scimago_posicion_mundial,7764.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Las Americas,2024,2020-2024,scimago_mejor_cuartil,3.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Central de Chile,2024,2020-2024,scimago_posicion_nacional,38.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Central de Chile,2024,2020-2024,scimago_posicion_mundial,7931.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Central de Chile,2024,2020-2024,scimago_mejor_cuartil,2.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Playa Ancha,2024,2020-2024,scimago_posicion_nacional,39.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Playa Ancha,2024,2020-2024,scimago_posicion_mundial,8080.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad de Playa Ancha,2024,2020-2024,scimago_mejor_cuartil,3.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica de Temuco,2024,2020-2024,scimago_posicion_nacional,40.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica de Temuco,2024,2020-2024,scimago_posicion_mundial,8168.0,posición,Posición mundial en el ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Catolica de Temuco,2024,2020-2024,scimago_mejor_cuartil,3.0,cuartil,Mejor cuartil alcanzado por la institución en el país,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
scimago,Universidad Arturo Prat,2024,2020-2024,scimago_posicion_nacional,41.0,posición,Posición entre las instituciones chilenas del ranking Scimago,https://www.scimagoir.com/getdata.php?ranking=Overall&area=&sector=&country=CHL&year=2026&top=0&format=csv&type=download,2026-09-25T04:49:07+00:00,selenium_cdp + requests
